Rk,Player,UrlWebsite,UrlPhoto
591,Danny da Costa,https://www.bundesliga.com/pt/bundesliga/jogador/danny-da-costa,"https://assets.bundesliga.com/player/dfl-obj-0000nb-dfl-clu-000006-dfl-sea-0001k8.png?fit=320,320"
592,David Costa,https://www.zerozero.pt/jogador/david-costa/714859,https://www.zerozero.pt/img/jogadores/new/48/59/714859_david_costa_20250220144148.jpg
593,Logan Costa,https://www.zerozero.pt/jogador/logan-costa/627966,https://www.zerozero.pt/img/jogadores/new/79/66/627966_logan_costa_20241119111231.png
594,Logan Costa,https://www.zerozero.pt/jogador/logan-costa/627966,https://www.zerozero.pt/img/jogadores/new/79/66/627966_logan_costa_20241119111231.png
595,Samu Costa,https://www.zerozero.pt/jogador/samuel-costa/544744,https://www.zerozero.pt/img/jogadores/new/47/44/544744_samuel_costa_20241012232147.jpg
596,Grégoire Coudert,https://www.zerozero.pt/jogador/gregoire-coudert/585647,https://www.zerozero.pt/img/jogadores/new/56/47/585647_gregoire_coudert_20240917144156.jpg
597,Vladimír Coufal,https://www.premierleague.com/players/7336/Vladim%C3%ADr-Coufal/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p164555.png
598,Lassana Coulibaly,https://www.zerozero.pt/jogador/lassana-coulibaly/472209,https://www.zerozero.pt/img/jogadores/new/22/09/472209_lassana_coulibaly_20250101173708.png
599,Lasso Coulibaly,https://www.zerozero.pt/jogador/lasso-coulibaly/881238,https://www.zerozero.pt/img/jogadores/new/12/38/881238_lasso_coulibaly_20241009105320.jpg
600,Mamadou Coulibaly,https://www.zerozero.pt/jogador/mamadou-coulibaly/955026,https://www.zerozero.pt/img/jogadores/26/955026_20240111033931_mamadou_coulibaly.png
601,Soumaïla Coulibaly,https://www.zerozero.pt/jogador/soumaila-coulibaly/748968,https://www.zerozero.pt/img/jogadores/68/748968_20230822213840_soumaila_coulibaly.png
602,Tanguy Coulibaly,https://www.zerozero.pt/jogador/tanguy-coulibaly/653338,https://www.zerozero.pt/img/jogadores/new/33/38/653338_tanguy_coulibaly_20250217013655.png
603,Woyo Coulibaly,https://www.premierleague.com/players/75678/Woyo-Coulibaly/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p488439.png
604,Woyo Coulibaly,https://www.zerozero.pt/jogador/woyo-coulibaly/636304,https://www.zerozero.pt/img/jogadores/new/63/04/636304_woyo_coulibaly_20250109133210.jpg
605,Marius Courcoul,https://www.zerozero.pt/jogador/marius-courcoul/1239656,https://www.zerozero.pt/img/jogadores/new/96/56/1239656_marius_courcoul_20240829112324.jpg
606,Thibaut Courtois,https://www.zerozero.pt/jogador/thibaut-courtois/95628,https://www.zerozero.pt/img/jogadores/new/56/28/95628_thibaut_courtois_20240809094141.png
607,Yan Couto,https://www.bundesliga.com/pt/bundesliga/jogador/yan-couto,"https://assets.bundesliga.com/player/dfl-obj-j021mh-dfl-clu-000007-dfl-sea-0001k8.png?fit=320,320"
608,Nicolas Cozza,https://www.zerozero.pt/jogador/nicolas-cozza/580628,https://www.zerozero.pt/img/jogadores/new/06/28/580628_nicolas_cozza_20250212215406.jpg
609,Aaron Cresswell,https://www.premierleague.com/players/8897/Aaron-Cresswell/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p55459.png
610,Charlie Cresswell,https://www.zerozero.pt/jogador/charlie-cresswell/783760,https://www.zerozero.pt/img/jogadores/new/37/60/783760_charlie_cresswell_20250211160915.png
611,Bryan Cristante,https://www.zerozero.pt/jogador/bryan-cristante/234296,https://www.zerozero.pt/img/jogadores/new/42/96/234296_bryan_cristante_20241220122108.png
612,Domen Črnigoj,https://www.zerozero.pt/jogador/domen-crnigoj/260876,https://www.zerozero.pt/img/jogadores/new/08/76/260876_domen_crnigoj_20240905155307.jpg
613,Juan Cruz Armada,https://www.zerozero.pt/jogador/juan-cruz/156933,https://www.zerozero.pt/img/jogadores/33/156933_20220910142724_juan_cruz.jpg
614,Juan Cruz,https://www.zerozero.pt/jogador/juan-cruz/642300,https://www.zerozero.pt/img/jogadores/00/642300_20230925000514_juan_cruz.jpg
615,Juan Cuadrado,https://www.zerozero.pt/jogador/juan-cuadrado/95399,https://www.zerozero.pt/img/jogadores/new/53/99/95399_juan_cuadrado_20241026233255.png
616,Pau Cubarsí,https://www.zerozero.pt/jogador/pau-cubarsi/1035445,https://www.zerozero.pt/img/jogadores/new/54/45/1035445_pau_cubarsi_20240914123715.png
617,Cucho,https://www.zerozero.pt/jogador/cucho-hernandez/546236,https://www.zerozero.pt/img/jogadores/36/546236_20230321004644_cucho_hernandez.png
618,Marc Cucurella,https://www.premierleague.com/players/27277/Marc-Cucurella/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p179268.png
619,Jorge Cuenca,https://www.premierleague.com/players/35752/Jorge-Cuenca/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p246301.png
620,Matheus Cunha,https://www.premierleague.com/players/51202/Matheus-Cunha/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p430871.png
621,Patrick Cutrone,https://www.zerozero.pt/jogador/patrick-cutrone/299438,https://www.zerozero.pt/img/jogadores/new/94/38/299438_patrick_cutrone_20241211164424.jpg
622,Tomáš Čvančara,https://www.bundesliga.com/en/bundesliga/player/tomas-cvancara,"https://assets.bundesliga.com/player/dfl-obj-j01bis-dfl-clu-000004-dfl-sea-0001k8.png?fit=320,320"
623,Wylan Cyprien,https://www.zerozero.pt/jogador/wylan-cyprien/288373?epoca_id=153,https://www.zerozero.pt/img/jogadores/new/83/73/288373_wylan_cyprien_20240304131048.jpg
624,Danilo D'Ambrosio,https://www.zerozero.pt/jogador/danilo-d-ambrosio/90189,https://www.zerozero.pt/img/jogadores/new/01/89/90189_danilo_d_ambrosio_20241229133157.png
625,Lucas Da Cunha,https://www.zerozero.pt/jogador/lucas-da-cunha/735114,https://www.zerozero.pt/img/jogadores/new/51/14/735114_lucas_da_cunha_20250303132654.png
626,Samuel Dahl,https://www.zerozero.pt/jogador/samuel-dahl/741673,https://www.zerozero.pt/img/jogadores/new/16/73/741673_samuel_dahl_20250305224205.png
627,Finn Dahmen,https://www.bundesliga.com/de/bundesliga/spieler/finn-dahmen,"https://assets.bundesliga.com/player/dfl-obj-0028co-dfl-clu-000010-dfl-sea-0001k8.png?fit=320,320"
628,Thomas Dähne,https://www.bundesliga.com/en/bundesliga/player/thomas-dahne,"https://assets.bundesliga.com/player/dfl-obj-0002es-dfl-clu-000n5p-dfl-sea-0001k8.png?fit=320,320"
629,Mahmoud Dahoud,https://www.bundesliga.com/en/bundesliga/player/mahmoud-dahoud,"https://assets.bundesliga.com/player/dfl-obj-00021p-dfl-clu-00000f-dfl-sea-0001k8.png?fit=320,320"
630,Patson Daka,https://www.premierleague.com/players/24994/Patson-Daka/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p245419.png
631,Ameen Al-Dakhil,https://www.bundesliga.com/pt/bundesliga/jogador/ameen-al-dakhil,"https://assets.bundesliga.com/player/dfl-obj-j01tqx-dfl-clu-00000d-dfl-sea-0001k8.png?fit=320,320"
632,Thijs Dallinga,https://www.zerozero.pt/jogador/thijs-dallinga/598762,https://www.zerozero.pt/img/jogadores/new/87/62/598762_thijs_dallinga_20241205130731.png
633,Diogo Dalot,https://www.premierleague.com/players/24252/Diogo-Dalot/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p216051.png
634,Mikkel Damsgaard,https://www.premierleague.com/players/49731/Mikkel-Damsgaard/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p440089.png
635,Maat Daniel Caprini,https://www.zerozero.pt/jogador/maat-caprini/1174475,https://www.zerozero.pt/img/jogadores/new/44/75/1174475_maat_daniel_caprini_20240527174536.png
636,Flavius Daniliuc,https://www.zerozero.pt/jogador/flavius-daniliuc/593496,https://www.zerozero.pt/img/jogadores/96/593496_20231110201649_flavius_daniliuc.png
637,Danilo,https://www.premierleague.com/players/112510/Danilo/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p513046.png
638,Danilo,https://www.zerozero.pt/jogador/danilo/91587?epoca_id=153,https://www.zerozero.pt/img/planteis/new/33/39/8683339_danilo_20240618051153.jpg
639,Arnaut Danjuma,https://www.zerozero.pt/jogador/arnaut-danjuma/478211,https://www.zerozero.pt/img/jogadores/new/82/11/478211_arnaut_danjuma_20241119103136.png
640,Arnaut Danjuma,https://www.zerozero.pt/jogador/arnaut-danjuma/478211,https://www.zerozero.pt/img/jogadores/new/82/11/478211_arnaut_danjuma_20241119103136.png
641,Jayden Danns,https://www.premierleague.com/players/119292/Jayden-Danns/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p500058.png
642,Kévin Danois,https://www.zerozero.pt/jogador/kevin-danois/911518,https://www.zerozero.pt/img/jogadores/new/15/18/911518_kevin_danois_20241009105220.jpg
643,Kevin Danso,https://www.premierleague.com/players/25892/Kevin-Danso/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p135720.png
644,Kevin Danso,https://www.zerozero.pt/jogador/kevin-danso/459713,https://www.zerozero.pt/img/jogadores/new/97/13/459713_kevin_danso_20250216211320.png
645,Dante,https://www.zerozero.pt/jogador/dante/2759,https://www.zerozero.pt/img/jogadores/new/27/59/2759_dante_20241217150016.png
646,Pape Daouda Diongue,https://www.zerozero.pt/jogador/pape-diong/1249621,https://www.zerozero.pt/img/jogadores/new/93/44/1169344_pape_diongu_20240912165204.jpg
647,Mohammed Daramy,https://www.zerozero.pt/jogador/mohammed-daramy/665862,https://www.zerozero.pt/img/jogadores/new/58/62/665862_mohammed_daramy_20241122135146.jpg
648,Bence Dárdai,https://www.bundesliga.com/en/bundesliga/player/bence-dardai,"https://assets.bundesliga.com/player/dfl-obj-j01k9o-dfl-clu-000003-dfl-sea-0001k8.png?fit=320,320"
649,Sergi Darder,https://www.zerozero.pt/jogador/sergi-darder/142855,https://www.zerozero.pt/img/jogadores/new/28/55/142855_sergi_darder_20240306204529.png
650,Matteo Darmian,https://www.zerozero.pt/jogador/matteo-darmian/30204,https://www.zerozero.pt/img/jogadores/new/02/04/30204_matteo_darmian_20240914191414.png
651,Lukas Daschner,https://www.bundesliga.com/de/bundesliga/spieler/lukas-daschner,"https://assets.bundesliga.com/player/dfl-obj-0027qn-dfl-clu-00000s-dfl-sea-0001k8.png?fit=320,320"
652,Juan David Cabal,https://www.zerozero.pt/jogador/juan-cabal/728632,https://www.zerozero.pt/img/jogadores/new/86/32/728632_juan_cabal_20240904162739.png
653,Jonathan David,https://www.zerozero.pt/jogador/jonathan-david/641748,https://www.zerozero.pt/img/jogadores/new/17/48/641748_jonathan_david_20241204164757.png
654,Alphonso Davies,https://www.bundesliga.com/en/bundesliga/player/alphonso-davies,"https://assets.bundesliga.com/player/dfl-obj-002fwz-dfl-clu-00000g-dfl-sea-0001k8.png?fit=320,320"
655,Ben Davies,https://www.premierleague.com/players/4408/Ben-Davies/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p115556.png
656,Keinan Davis,https://www.zerozero.pt/jogador/keinan-davis/492018,https://www.zerozero.pt/img/jogadores/new/20/18/492018_keinan_davis_20241125233412.jpg
657,Leif Davis,https://www.premierleague.com/players/51454/Leif-Davis/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p455084.png
658,Zuriko Davitashvili,https://www.zerozero.pt/jogador/zura-davitashvili/533018,https://www.zerozero.pt/img/jogadores/new/30/18/533018_zura_davitashvili_20250203142859.png
659,Paweł Dawidowicz,https://www.zerozero.pt/jogador/pawel-dawidowicz/293796,https://www.zerozero.pt/img/jogadores/new/37/96/293796_pawel_dawidowicz_20240303012252.png
660,Craig Dawson,https://www.premierleague.com/players/4198/Craig-Dawson/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p60232.png
661,Kevin De Bruyne,https://www.premierleague.com/players/4288/Kevin-De-Bruyne/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p61366.png
662,Charles De Ketelaere,https://www.zerozero.pt/jogador/charles-de-ketelaere/662903,https://www.zerozero.pt/img/jogadores/new/29/03/662903_de_ketelaere_20250103090858.png
663,Rodrigo De Paul,https://www.zerozero.pt/jogador/rodrigo-de-paul/321560,https://www.zerozero.pt/img/jogadores/new/15/60/321560_rodrigo_de_paul_20250312234132.png
664,Théo De Percin,https://www.zerozero.pt/jogador/theo-de-percin/824986,https://www.zerozero.pt/img/jogadores/new/49/86/824986_theo_de_percin_20250106005746.png
665,Mattia De Sciglio,https://www.zerozero.pt/jogador/mattia-de-sciglio/145852?epoca_id=154,https://www.zerozero.pt/img/jogadores/new/58/52/145852_mattia_de_sciglio_20250203000148.png
666,Lorenzo De Silvestri,https://www.zerozero.pt/jogador/lorenzo-de-silvestri/18243,https://www.zerozero.pt/img/jogadores/new/82/43/18243_lorenzo_de_silvestri_20250201232815.png
667,Thibault De Smet,https://www.zerozero.pt/jogador/thibault-de-smet/478300,https://www.zerozero.pt/img/jogadores/new/83/00/478300_thibault_de_smet_20241122134623.jpg
668,Koni De Winter,https://www.zerozero.pt/jogador/koni-de-winter/650129,https://www.zerozero.pt/img/jogadores/new/01/29/650129_koni_de_winter_20250128121741.png
669,Amar Dedić,https://www.zerozero.pt/jogador/amar-dedic/748331,https://www.zerozero.pt/img/jogadores/31/748331_20230831184528_amar_dedic.png
670,Alessandro Deiola,https://www.zerozero.pt/jogador/alessandro-deiola/421632?epoca_id=153,https://www.zerozero.pt/img/jogadores/new/16/32/421632_alessandro_deiola_20241111001809.png
671,Romain Del Castillo,https://www.zerozero.pt/jogador/romain-del-castillo/478998,https://www.zerozero.pt/img/jogadores/new/89/98/478998_romain_del_castillo_20241204170235.png
672,Enrico Del Prato,https://www.zerozero.pt/jogador/enrico-del-prato/549330?epoca_id=151,https://www.zerozero.pt/img/jogadores/new/93/30/549330_enrico_del_prato_20250109133234.jpg
673,Thomas Delaine,https://www.zerozero.pt/jogador/thomas-delaine/198940,https://www.zerozero.pt/img/jogadores/new/89/40/198940_thomas_delaine_20250329001117.png
674,Liam Delap,https://www.premierleague.com/players/51813/Liam-Delap/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p463034.png
675,Fisayo Dele-Bashiru,https://www.zerozero.pt/jogador/fisayo-dele-bashiru/542861,https://www.zerozero.pt/img/jogadores/new/28/61/542861_fisayo_dele_bashiru_20250210011559.png
676,Andy Delort,https://www.zerozero.pt/jogador/andy-delort/115652,https://www.zerozero.pt/img/jogadores/52/115652_20230130165402_andy_delort_1675097642.png
677,Olivier Deman,https://www.bundesliga.com/en/bundesliga/player/olivier-deman,"https://assets.bundesliga.com/player/dfl-obj-j01tr0-dfl-clu-00000e-dfl-sea-0001k8.png?fit=320,320"
678,Ali Dembélé,https://www.zerozero.pt/jogador/ali-dembele/956508,https://www.zerozero.pt/img/jogadores/08/956508_20230902212358_ali_dembele.png
679,Ousmane Dembélé,https://www.zerozero.pt/jogador/ousmane-dembele/488324,https://www.zerozero.pt/img/jogadores/new/83/24/488324_ousmane_dembele_20250127214044.png
680,Ermedin Demirović,https://www.bundesliga.com/en/bundesliga/player/ermedin-demirovic,"https://assets.bundesliga.com/player/dfl-obj-002gey-dfl-clu-00000d-dfl-sea-0001k8.png?fit=320,320"
681,Sepp van den Berg,https://www.premierleague.com/players/65987/Sepp-van-den-Berg/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p444765.png
682,Arthur Desmas,https://www.zerozero.pt/jogador/arthur-desmas/308075,https://www.zerozero.pt/img/jogadores/new/80/75/308075_arthur_desmas_20241126003030.png
683,Justin Devenny,https://www.premierleague.com/players/138981/Justin-Devenny/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p489706.png
684,Kiernan Dewsbury-Hall,https://www.premierleague.com/players/14706/Kiernan-Dewsbury-Hall/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p215413.png
685,Michele Di Gregorio,https://www.zerozero.pt/jogador/michele-di-gregorio/441538,https://www.zerozero.pt/img/jogadores/new/15/38/441538_michele_di_gregorio_20250118162546.png
686,Giovanni Di Lorenzo,https://www.zerozero.pt/jogador/giovanni-di-lorenzo/250392?epoca_id=152,https://www.zerozero.pt/img/jogadores/new/03/92/250392_giovanni_di_lorenzo_20240228164505.png
687,Boulaye Dia,https://www.zerozero.pt/jogador/boulaye-dia/648625,https://www.zerozero.pt/img/jogadores/new/86/25/648625_boulaye_dia_20241221100032.png
688,Mouctar Diakhaby,https://www.zerozero.pt/jogador/mouctar-diakhaby/455341,https://www.zerozero.pt/img/jogadores/new/53/41/455341_mouctar_diakhaby_20250210172407.png
689,Mamadou Diakhon,https://www.zerozero.pt/jogador/mamadou-diakhon/1008900,https://www.zerozero.pt/img/jogadores/new/89/00/1008900_mamadou_diakhon_20241122135311.jpg
690,Bafodé Diakité,https://www.zerozero.pt/jogador/bafode-diakite/677474,https://www.zerozero.pt/img/jogadores/new/74/74/677474_bafode_diakite_20241215003811.png
691,Oumar Diakité,https://www.zerozero.pt/jogador/oumar-diakite/896121,https://www.zerozero.pt/img/jogadores/new/61/21/896121_oumar_diakite_20241126002110.png
692,Amad Diallo,https://www.premierleague.com/players/69176/Amad-Diallo/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p493250.png
693,Assane Diao,https://www.zerozero.pt/jogador/assane-diao/1227451,https://www.zerozero.pt/img/jogadores/new/74/51/1227451_assane_diao_20250223220202.png
694,Assane Diao,https://www.zerozero.pt/jogador/assane-diao/1227451,https://www.zerozero.pt/img/jogadores/new/74/51/1227451_assane_diao_20250223220202.png
695,Habib Diarra,https://www.zerozero.pt/jogador/habib-diarra/886278,https://www.zerozero.pt/img/jogadores/new/62/78/886278_habib_diarra_20250106010130.png
696,Moussa Diarra,https://www.zerozero.pt/jogador/moussa-diarra/720416,https://www.zerozero.pt/img/jogadores/16/720416_20220814233508_moussa_diarra.png
697,Rúben Dias,https://www.premierleague.com/players/16431/R%C3%BAben-Dias/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p171314.png
698,Krépin Diatta,https://www.zerozero.pt/jogador/krepin-diatta/558815,https://www.zerozero.pt/img/jogadores/new/88/15/558815_krepin_diatta_20240914183320.png
699,Kandet Diawara,https://www.zerozero.pt/jogador/kandet-diawara/707701,https://www.zerozero.pt/img/jogadores/01/707701_20240124224712_kandet_diawara.png
700,Mahamadou Diawara,https://www.zerozero.pt/jogador/mahamadou-diawara/896813,https://www.zerozero.pt/img/jogadores/new/68/13/896813_mahamadou_diawara_20240612154840.png
701,Mahamadou Diawara,https://www.zerozero.pt/jogador/mahamadou-diawara/896813,https://www.zerozero.pt/img/jogadores/new/68/13/896813_mahamadou_diawara_20240612154840.png
702,Brahim Díaz,https://www.zerozero.pt/jogador/brahim-diaz/285506,https://www.zerozero.pt/img/jogadores/new/55/06/285506_brahim_diaz_20240809100216.png
703,Luis Díaz,https://www.premierleague.com/players/66669/Luis-D%C3%ADaz/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p244731.png
704,Pedro Díaz,https://www.zerozero.pt/jogador/pedro-diaz/453147,https://www.zerozero.pt/img/jogadores/new/31/47/453147_pedro_diaz_20250309225419.png
705,Tyler Dibling,https://www.premierleague.com/players/112917/Tyler-Dibling/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p496661.png
706,Diego,https://www.zerozero.pt/jogador/diego-garcia/846412,https://www.zerozero.pt/img/jogadores/new/64/12/846412_diego_garcia_20250303123348.png
707,Justin Diehl,https://www.bundesliga.com/en/bundesliga/player/justin-diehl,"https://assets.bundesliga.com/player/dfl-obj-j01k9z-dfl-clu-00000d-dfl-sea-0001k8.png?fit=320,320"
708,Bamba Dieng,https://www.zerozero.pt/jogador/bamba-dieng/851596,https://www.zerozero.pt/img/jogadores/new/15/96/851596_bamba_dieng_20250225114545.png
709,Eric Dier,https://www.bundesliga.com/en/bundesliga/player/eric-dier,"https://assets.bundesliga.com/player/dfl-obj-j014si-dfl-clu-00000g-dfl-sea-0001k8.png?fit=320,320"
710,Lucas Digne,https://www.premierleague.com/players/5758/Lucas-Digne/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p101188.png
711,Kembo Diliwidi,https://www.zerozero.pt/jogador/kembo-diliwidi/1063060?epoca_id=148,
712,Federico Dimarco,https://www.zerozero.pt/jogador/federico-dimarco/364475,https://www.zerozero.pt/img/jogadores/new/44/75/364475_federico_dimarco_20250302164311.png
713,Stole Dimitrievski,https://www.zerozero.pt/jogador/stole-dimitrievski/157681,https://www.zerozero.pt/img/jogadores/new/76/81/157681_stole_dimitrievski_20240914125811.png
714,Junior Dina Ebimbe,https://www.bundesliga.com/en/bundesliga/player/eric-dina-ebimbe,"https://assets.bundesliga.com/player/dfl-obj-j01k77-dfl-clu-00000f-dfl-sea-0001k8.png?fit=320,320"
715,Eren Dinkçi,https://www.bundesliga.com/en/bundesliga/player/eren-dinkci,"https://assets.bundesliga.com/player/dfl-obj-002g8e-dfl-clu-00000a-dfl-sea-0001k8.png?fit=320,320"
716,Sinaly Diomande,https://www.zerozero.pt/jogador/sinaly-diomande/744310,https://www.zerozero.pt/img/jogadores/new/43/10/744310_sinaly_diomande_20250203142355.png
717,Lois Diony,https://www.zerozero.pt/jogador/lois-diony/150468,https://www.zerozero.pt/img/jogadores/68/150468_20220814124615_lois_diony.jpg
718,Issa Diop,https://www.premierleague.com/players/49884/Issa-Diop/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p219924.png
719,Sérigné Diop,https://www.zerozero.pt/jogador/serigne-diop/1411884?epoca_id=154,
720,Sofiane Diop,https://www.zerozero.pt/jogador/sofiane-diop/646727,https://www.zerozero.pt/img/jogadores/new/67/27/646727_sofiane_diop_20241204170851.png
721,Andy Diouf,https://www.zerozero.pt/jogador/andy-diouf/754001,https://www.zerozero.pt/img/jogadores/new/40/01/754001_andy_diouf_20250220144253.jpg
722,Yehvann Diouf,https://www.zerozero.pt/jogador/yehvann-diouf/522234,https://www.zerozero.pt/img/jogadores/new/22/34/522234_yehvann_diouf_20241126002044.png
723,Assane Dioussé,https://www.zerozero.pt/jogador/assane-diousse/438019,https://www.zerozero.pt/img/jogadores/new/80/19/438019_assane_diousse_20241009105356.jpg
724,Axel Disasi,https://www.premierleague.com/players/54893/Axel-Disasi/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p220362.png
725,Axel Disasi,https://www.premierleague.com/players/54893/Axel-Disasi/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p220362.png
726,Roman Dixon,https://www.zerozero.pt/jogador/roman-dixon/848934,https://www.zerozero.pt/img/jogadores/new/89/34/848934_roman_dixon_20241019232331.png
727,Álvaro djaló,https://www.zerozero.pt/jogador/alvaro-djalo/585801,https://www.zerozero.pt/img/jogadores/new/58/01/585801_alvaro_djalo_20240914115414.png
728,Djené,https://www.zerozero.pt/jogador/dakonam-djene/252125,https://www.zerozero.pt/img/jogadores/new/21/25/252125_dakonam_djene_20241123191354.png
729,Nasser Djiga,https://www.premierleague.com/players/123672/Nasser-Djiga/overview#!,https://resources.premierleague.com/premierleague/photos/players/250x250/p531170.png
730,Berat Djimsiti,https://www.zerozero.pt/jogador/berat-djimsiti/193561,https://www.zerozero.pt/img/jogadores/new/35/61/193561_berat_djimsiti_20250201233316.png
731,Marko Dmitrović,https://www.zerozero.pt/jogador/marko-dmitrovic/235349,https://www.zerozero.pt/img/jogadores/new/53/49/235349_marko_dmitrovic_20241110010413.png
732,Ritsu Doan,https://www.bundesliga.com/en/bundesliga/player/ritsu-doan,"https://assets.bundesliga.com/player/dfl-obj-002gjn-dfl-clu-00000a-dfl-sea-0001k8.png?fit=320,320"
733,Dodô,https://www.zerozero.pt/jogador/dodo/484828,https://www.zerozero.pt/img/jogadores/28/484828_20231116164537_dodo.png
734,Danilho Doekhi,https://www.bundesliga.com/pt/bundesliga/jogador/danilho-doekhi,"https://assets.bundesliga.com/player/dfl-obj-j01gqo-dfl-clu-00000v-dfl-sea-0001k8.png?fit=320,320"
735,Matt Doherty,https://www.premierleague.com/players/4229/Matt-Doherty/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p87835.png
736,Jeremy Doku,https://www.premierleague.com/players/54156/J%C3%A9r%C3%A9my-Doku/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p248875.png
737,Marc Domenech,https://www.zerozero.pt/jogador/marc-domenech/1817754?epoca_id=154,https://www.zerozero.pt/img/jogadores/new/66/33/1196633_marc_domenech_20241030143626.png
738,Álex Domínguez,https://www.zerozero.pt/jogador/alex-dominguez/677004,https://www.zerozero.pt/img/jogadores/new/70/04/677004_alex_dominguez_20241204171547.png
739,Benjamín Domínguez,https://www.zerozero.pt/jogador/benjamin-dominguez/929843,https://www.zerozero.pt/img/jogadores/new/98/43/929843_benja_dominguez_20250326084458.png
740,Carlos Dominguez,https://www.zerozero.pt/jogador/carlos-dominguez/826887,https://www.zerozero.pt/img/jogadores/new/68/87/826887_carlos_dominguez_20240914111828.png
741,Israel Domínguez,https://www.zerozero.pt/jogador/israel-dominguez/960010,https://www.zerozero.pt/img/jogadores/new/00/10/960010_israel_dominguez_20241114135611.png
742,Nicolás Domínguez,https://www.premierleague.com/players/115172/Nicol%C3%A1s-Dom%C3%ADnguez/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p250199.png
743,Sergi Dominguez,https://www.zerozero.pt/jogador/sergi-dominguez/896307,https://www.zerozero.pt/img/jogadores/new/63/07/896307_sergi_dominguez_20240914124339.png
744,Gianluigi Donnarumma,https://www.zerozero.pt/jogador/gigi-donnarumma/450722,https://www.zerozero.pt/img/jogadores/new/07/22/450722_gigi_donnarumma_20241012233112.png
745,Patrick Dorgu,https://www.premierleague.com/players/146567/Patrick-Dorgu/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p596777.png
746,Patrick Dorgu,https://www.zerozero.pt/jogador/patrick-dorgu/1010415?epoca_id=153,https://www.zerozero.pt/img/jogadores/new/04/15/1010415_patrick_dorgu_20250318155118.png
747,Alfie Dorrington,https://www.premierleague.com/players/114273/Alfie-Dorrington/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p519321.png
748,Niklas Dorsch,https://www.bundesliga.com/de/bundesliga/spieler/niklas-dorsch,"https://assets.bundesliga.com/player/dfl-obj-0027bi-dfl-clu-000018-dfl-sea-0001k8.png?fit=320,320"
749,Niklas Dorsch,https://www.bundesliga.com/de/bundesliga/spieler/niklas-dorsch,"https://assets.bundesliga.com/player/dfl-obj-0027bi-dfl-clu-000018-dfl-sea-0001k8.png?fit=320,320"
750,Alberto Dossena,https://www.zerozero.pt/jogador/alberto-dossena/497511,https://www.zerozero.pt/img/jogadores/new/75/11/497511_alberto_dossena_20241211161601.jpg
751,Abdoulaye Doucouré,https://www.premierleague.com/players/13823/Abdoulaye-Doucour%C3%A9/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p121599.png
752,Cheick Doucouré,https://www.premierleague.com/players/126670/Cheick-Doucour%C3%A9/overview,https://resources.premierleague.com/premierleague/photos/players/250x250/p438464.png
753,Sékou Doucoure,https://www.zerozero.pt/jogador/sekou-doucoure/896822,https://www.zerozero.pt/img/jogadores/new/68/22/896822_sekou_doucoure_20240813233908.png
754,Désiré Doué,https://www.zerozero.pt/jogador/desire-doue/915191?epoca_id=154,https://www.zerozero.pt/img/jogadores/new/51/91/915191_desire_doue_20241012233614.png
755,Guela Doué,https://www.zerozero.pt/jogador/guela-doue/753993,https://www.zerozero.pt/img/jogadores/new/39/93/753993_guela_doue_20250329000926.png
756,Douglas,https://www.zerozero.pt/jogador/douglas-augusto/449391,https://www.zerozero.pt/img/jogadores/91/449391_20240124211313_douglas_augusto.png
